jamendo_id,title,duration,artist_name,album_name,audio_download,vocalinstrumental,lang,gender,acousticelectric,speed,genres,instruments
1380593,Cyclic nature,Alejandro Vallarino,No signal,https://mp3d.jamendo.com/download/track/1380593/mp32/,instrumental,NULL,NULL,NULL,medium,"jazzfusion, ambient, classical","piano, strings","soundscape, cinematic, peacefull, incidental"
394816,KORSÖ ALIAS PERSONNE feat ESSAN_Lache l'Otage (2004),KARTIER ROUGE,Un peu d'son histoire de...,https://mp3d.jamendo.com/download/track/394816/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
383643,Sense Tu,Contratempo,BRJ Ska Sounds,https://mp3d.jamendo.com/download/track/383643/mp32/,vocal,NULL,female,electric,verylow,"reggae, rock, ska, world","piano, voice, drum","acoustic, vocal, slow, jamaica"
101191,Aaaah'rcèlement manuel,Les Ecorchés,Dans la nuit...ya des Monstres!!!,https://mp3d.jamendo.com/download/track/101191/mp32/,vocal,NULL,male,NULL,NULL,"rock, electronic, metal, hardrock","voice, guitar, drum","angry, energetic, vocal, delirant, musette"
705694,Grazie (Produced by Cubano&Spark),FumoPassivo,PiangiPagliaccio,https://mp3d.jamendo.com/download/track/705694/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast, peaceful"
702693,voyage dance n°2,madgique,dance,https://mp3d.jamendo.com/download/track/702693/mp32/,instrumental,NULL,NULL,NULL,medium,"techno, electronic",piano,energetic
484570,Playin Games by Sabrina & Ashley feat. Big B,DreamWriters Entertainment,DreamWriter Boys Mixtape ,https://mp3d.jamendo.com/download/track/484570/mp32/,vocal,NULL,female,NULL,medium,"hiphop, rnb, pop",voice,"vocal, energetic"
496223,Itaca,Contratempo,Psychotropikal,https://mp3d.jamendo.com/download/track/496223/mp32/,vocal,NULL,male,NULL,veryhigh,reggae,"voice, guitar, brass","vocal, peaceful, fast"
805269,Fake,Smackabbrit,Made in low Italy,https://mp3d.jamendo.com/download/track/805269/mp32/,vocal,NULL,male,NULL,medium,"rock, metal, hardrock, grunge","voice, guitar, drum","energetic, vocal, angry, numetal, harcore"
635916,María,sombra de cristal,Ambición sonora,https://mp3d.jamendo.com/download/track/635916/mp32/,vocal,NULL,male,NULL,medium,"rock, pop","voice, guitar, drum",vocal
1292128,Finale - Joy To The World / We Praise Thy Name,Ronny Matthes (Gemafreie Musik - Weihnachtsmusik),"Die schönsten Weihnachtslieder (2) - Weihnachtsmusik, Gemafr",https://mp3d.jamendo.com/download/track/1292128/mp32/,NULL,NULL,NULL,NULL,NULL,"rock, symphonic, classical",NULL,"filmmusik, christlich, feierlich"
534424,Um Duo Duo (CE3 Version Produced by Professor Zoom),Dynamic Duo,Constant Euphoria 3: Cosmic Gramz Ignite LightSpeed Jamz,https://mp3d.jamendo.com/download/track/534424/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
1391005,Tu nei miei giorni,Le choix d'Atropos,Due soli all'alba,https://mp3d.jamendo.com/download/track/1391005/mp32/,NULL,NULL,NULL,NULL,NULL,"newage, easylistening, chillout",piano,NULL
1160628,Bawl (Scold response),CyberSDF,Squall,https://mp3d.jamendo.com/download/track/1160628/mp32/,NULL,NULL,NULL,NULL,NULL,"dubstep, electronic, dance, electropop",NULL,brekbeat
317554,Omnis Homo Mendax ,Con Espressione,Con Espressione,https://mp3d.jamendo.com/download/track/317554/mp32/,instrumental,NULL,NULL,NULL,medium,classical,piano,happy
546540,Agorex - El Burrero,Agorex,Agorex,https://mp3d.jamendo.com/download/track/546540/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, metal, hardrock","guitar, drum","energetic, angry"
328038,Ausser Plan (produced by Moodstarrr),Moodstarrr Productions,"ASSI ASSLAN - DIE ""ASSIGER ALZ DU"" EP (produced by Moodstarr",https://mp3d.jamendo.com/download/track/328038/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast, moodstarrr, soundbomb"
693356,Vente Con Migo-Kali D (Dance version),Ctoonzmusic,Ctoonz Music Mixtape ,https://mp3d.jamendo.com/download/track/693356/mp32/,vocal,NULL,male,electric,veryhigh,world,"voice, drum","acoustic, vocal, fast"
1318014,Träumen,Heiko Sunfire,Rä Wo Lu Zion,https://mp3d.jamendo.com/download/track/1318014/mp32/,NULL,de,NULL,NULL,NULL,"pop, reggae",guitar,vocals
1072432,Wire & Flashing Lights (Osheaga Version),Professor Kliq,Wire and Flashing Lights EP,https://mp3d.jamendo.com/download/track/1072432/mp32/,instrumental,NULL,neutral,NULL,medium,"rock, electronic, funk","guitar, drum, keyboard","energetic, bigbeat"
1084972,valse de l'Augier,Musique du Morvan,"Musique du Morvan ""la suite ...""",https://mp3d.jamendo.com/download/track/1084972/mp32/,instrumental,NULL,NULL,NULL,veryhigh,classical,NULL,"instrumental, happy, fast"
1301081,Нажми на курок (Pull the trigger),Dimentria,Doomed,https://mp3d.jamendo.com/download/track/1301081/mp32/,NULL,ru,NULL,NULL,NULL,"metal, symphonic, deathmetal",NULL,"dark, powerful, epic, agressive"
1346287,11.-El piri,Mundo Armenta,Grupo Merchant de Luis Domingo.,https://mp3d.jamendo.com/download/track/1346287/mp32/,instrumental,es,NULL,NULL,medium,"world, folk, country",NULL,"happy, mexico, cumbia, canciones"
1309840,Amure-Believe,Amure,GEO,https://mp3d.jamendo.com/download/track/1309840/mp32/,NULL,en,NULL,NULL,NULL,"newage, ethno, eletronica",NULL,enigmatic
1347807,Osmosis,Massimo Bosco,Nine Months,https://mp3d.jamendo.com/download/track/1347807/mp32/,instrumental,NULL,NULL,NULL,medium,"ambient, newage, atmospheric, electronic",NULL,"vangelis, childmusic, osmosis"
1297070,Tu-154,Tomasz Raszko,Carpe Diem,https://mp3d.jamendo.com/download/track/1297070/mp32/,NULL,NULL,NULL,NULL,NULL,rock,"keyboard, guitar",rockpop
78957,Black Paradise,Mister M,Rezolution,https://mp3d.jamendo.com/download/track/78957/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, electronic, ambient, rock",piano,"acoustic, energetic, instrumental, energy"
1307827,Stop Hunger! (solo piano),J. M. Quintana Cámara,Timeless,https://mp3d.jamendo.com/download/track/1307827/mp32/,NULL,NULL,NULL,NULL,NULL,"newage, soundtrack, classical",piano,"energic, contemporary, passionate, melancholic"
1198448,Depresión nuclear,Codigo Rojo,La hora del juez,https://mp3d.jamendo.com/download/track/1198448/mp32/,NULL,NULL,NULL,NULL,NULL,"rock, punk, punkrock, metal","bass, guitar, piano","vocals, drums"
669562,MatandoArabez,Kultura Sin Censura,El Segundo Pazon,https://mp3d.jamendo.com/download/track/669562/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, guitar","vocal, energetic, fast"
1168505,Keeps Soft Secrets feat. Pepper,k9d,Strapawnz,https://mp3d.jamendo.com/download/track/1168505/mp32/,instrumental,NULL,NULL,NULL,medium,"electronic, indie",NULL,"dark, 8bit"
1334167,gatu rasta,nanocost,nanocost16,https://mp3d.jamendo.com/download/track/1334167/mp32/,NULL,NULL,NULL,NULL,NULL,reggae,NULL,"bajo, guitarra, bateria"
1164752,"Der Wolf (WwoollfF, em)",WwoollfF,BLUES,https://mp3d.jamendo.com/download/track/1164752/mp32/,vocal,NULL,male,NULL,medium,"rock, blues","guitar, voice, electricguitar","vocal, wolf"
1329498,CInematic Romantic Piano and Orchestra,Giuseppe Lorenzoni,Cinematic Piano Music,https://mp3d.jamendo.com/download/track/1329498/mp32/,NULL,NULL,NULL,NULL,NULL,"soundtrack, orchestral, classical","piano, cello","love, emotion, soft, cinematic"
991291,is it true,epic32,elevatio,https://mp3d.jamendo.com/download/track/991291/mp32/,instrumental,NULL,NULL,NULL,veryhigh,rock,guitar,"instrumental, energetic, fast"
207442,Annabel Lee,The Spectral Eye,A midnight dreary,https://mp3d.jamendo.com/download/track/207442/mp32/,vocal,NULL,male,NULL,medium,rock,"voice, guitar, piano",vocal
1241003,Level Twenty - This Is Dream,KOLDMusic,"Life, Love, Fear And Mind - 4 (Over Definition)",https://mp3d.jamendo.com/download/track/1241003/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"newage, avantgarde, experimental",strings,"instrumental, fast, string, voices, soundeffects"
502009,Antel's Favorite Puta Sucking El Porlan's Cock,Through the Eyes of the Eternal Sorrow in the Hot as Shit Va,Pepe Hate Us All,https://mp3d.jamendo.com/download/track/502009/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"metal, hardrock, rock, deathmetal",guitar,"angry, energetic, instrumental"
171741,Ana,Hnos. Brothers,Hnos. Brothers,https://mp3d.jamendo.com/download/track/171741/mp32/,vocal,NULL,male,NULL,medium,"rock, pop, funk","voice, guitar","energetic, vocal"
253674,YELLOW,Forrest Richardson,Wood Winds Select part 2,https://mp3d.jamendo.com/download/track/253674/mp32/,NULL,NULL,NULL,NULL,NULL,classical,piano,"sad, emotion, soft"
1037811,Rold Soundtrack n°1,Fabio Confalone,Rold,https://mp3d.jamendo.com/download/track/1037811/mp32/,instrumental,NULL,neutral,NULL,medium,"soundtrack, classical, ambient, newage","cello, viola, violin",sondtrack
440626,dijelyo - dub_dijelyo,Dijelyo,INA DUB STYLE,https://mp3d.jamendo.com/download/track/440626/mp32/,instrumental,NULL,NULL,NULL,NULL,"electronic, dub, orchestral, reggae","computer, bass, sampler","inspiring, synthetizer, mediative"
1347783,Harmony of the Vernal Forest,The Spacestrings,Past Goes Away Forever,https://mp3d.jamendo.com/download/track/1347783/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"newage, classical","strings, guitar, acousticguitar","instrumental, fast, happy, baroque, nylonguitar"
820916,Neuf Sept Six-Cile,Tsutsumbie,Nitso Huréma Silsil Vol.1,https://mp3d.jamendo.com/download/track/820916/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
1170639,INSONNIA,AleMan,Insonnia Mixtape,https://mp3d.jamendo.com/download/track/1170639/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
1303287,MLoKLaM -Toujours les mêmes (Reggae),Zimi.Prod.974,Inter Various Artist,https://mp3d.jamendo.com/download/track/1303287/mp32/,NULL,fr,NULL,NULL,NULL,reggae,NULL,"france, 974, reunion"
599826,Nel Mare Della Droga (feat. Er.Meck & F.K.),CradFish,PI-A-CE-RE,https://mp3d.jamendo.com/download/track/599826/mp32/,vocal,NULL,male,NULL,veryhigh,"latin, world",voice,"vocal, fast"
1341051,El Señor es mi rey mi todo - Alexis Peña,Alexis Peña,El sacrificio de tu amor,https://mp3d.jamendo.com/download/track/1341051/mp32/,NULL,es,NULL,NULL,NULL,"pop, reggae, rock",NULL,"alabanza, musicacristiana, rockcristiano"
1352866,02 - Sanctuary,Ash Slater,A New Eternity,https://mp3d.jamendo.com/download/track/1352866/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, metal, hardcore, hardrock","guitar, drum",instrumentalmetal
1177411,AXB - The Drip,AXB,Cinco,https://mp3d.jamendo.com/download/track/1177411/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"rock, hiphop, indie","strings, guitar","instrumental, fast, rockandroll, grungerock, hiphopunderground"
1348031,Посмотри в мои глаза,Кирилл,Запускай,https://mp3d.jamendo.com/download/track/1348031/mp32/,NULL,NULL,NULL,NULL,NULL,"pop, rap, hiphop",guitar,"гитара, настроениехорошее, пролюбовь"
385419,Through The Fog,Kevan Paul,Going Home,https://mp3d.jamendo.com/download/track/385419/mp32/,instrumental,NULL,neutral,NULL,verylow,"soundtrack, newage, jazz, fusion","synthesizer, electricguitar, violin","instrumental, slow"
1357293,White Rabbit (Original Mix),Avanea,Institute of Electro,https://mp3d.jamendo.com/download/track/1357293/mp32/,instrumental,NULL,NULL,NULL,medium,"techno, electronic, house",NULL,"energetic, electrohouse, avanea, 2016"
1215849,AY AY AY,LOKIXXIMO,Superstar Musik 2,https://mp3d.jamendo.com/download/track/1215849/mp32/,vocal,es,male,NULL,veryhigh,"latin, hiphop, world, reggaeton",voice,"energetic, vocal, fast, clubby, freaky, reggaes"
1141413,Maman,yann iton,MISIKI CHONGA,https://mp3d.jamendo.com/download/track/1141413/mp32/,vocal,NULL,male,NULL,medium,"reggae, dancehall, hiphop, pop",voice,"vocal, reggeae, 976, mayana"
727646,Sabbia,Franco Fagnoni,Natale 2003,https://mp3d.jamendo.com/download/track/727646/mp32/,instrumental,NULL,NULL,NULL,NULL,"newage, jazz","sampler, djembe, acousticguitar","percussions, loop, exeperimental"
1000322,From Green To Red,Enemy Noise,"No Control, No Parade EP",https://mp3d.jamendo.com/download/track/1000322/mp32/,vocal,NULL,male,NULL,NULL,"metal, hardrock, rock","voice, guitar, drum","angry, energetic, vocal"
765202,Fivefour,Guerillas in the Attic,Primordial Set List,https://mp3d.jamendo.com/download/track/765202/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"jazz, soundtrack",NULL,"instrumental, fast"
899866,La Sombra del Olivo,AK97,ENSAYO SOBRE LA SORDERA,https://mp3d.jamendo.com/download/track/899866/mp32/,vocal,NULL,male,NULL,NULL,"rock, metal, hardrock","voice, guitar, drum","energetic, vocal, angry"
1030470,ТАНГО ОСЕНИ,Librina,Тайна слезы,https://mp3d.jamendo.com/download/track/1030470/mp32/,instrumental,NULL,neutral,NULL,medium,"soundtrack, ambient, newage","strings, guitar, brass","energetic, happy"
1195825,zero-project - 04 - The light of truth,Zero-project,Metamorphosis,https://mp3d.jamendo.com/download/track/1195825/mp32/,vocal,NULL,NULL,NULL,verylow,"soundtrack, newage, electronic, ambient","strings, voice","vocal, slow, meditative, ethnik, soundscapes, cinematic"
1141659,13-Outsaha-ougadzer,yann iton,Riddim show 976,https://mp3d.jamendo.com/download/track/1141659/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, reggae, dancehall",voice,"vocal, fast, assadik, yann, iton"
517479,Flight of the Swan 2,Shanel,Original Compositions Vol.3 (Sample Version),https://mp3d.jamendo.com/download/track/517479/mp32/,instrumental,NULL,neutral,electric,verylow,"classical, soundtrack, orchestral","piano, strings, orchestra","acoustic, instrumental, slow, original, symphony"
1113409,Tutti amano Bino prod Malaroy,Bino aka Binè,Tutti amano Bino mixtape,https://mp3d.jamendo.com/download/track/1113409/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, guitar","vocal, fast"
308976,LE FUTUR NOUS APPARTIENT (FP+prod),SNOW,ENTRE CIEL ET TERRE,https://mp3d.jamendo.com/download/track/308976/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
461659,Goodbye,Van Syla,Goodbye,https://mp3d.jamendo.com/download/track/461659/mp32/,instrumental,NULL,neutral,acoustic,veryhigh,"classical, soundtrack, ambient, electropop",strings,"acoustic, instrumental, fast"
572246,heaven,PHIL/VINC,heaven line,https://mp3d.jamendo.com/download/track/572246/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, jazz",guitar,energetic
688137,Rumours,FAMILIA REGGAE,Siguiendo el camino,https://mp3d.jamendo.com/download/track/688137/mp32/,vocal,en,male,electric,veryhigh,reggae,voice,"acoustic, energetic, vocal, energy"
530763,To Destiny Towards (Live),MagisteriuM,Black Rain,https://mp3d.jamendo.com/download/track/530763/mp32/,vocal,NULL,male,NULL,NULL,"rock, metal, hardrock","voice, guitar, drum","angry, energetic, vocal"
1194043,Rote Zahlen,Headphonemusic,Abschiedskonzert (Live),https://mp3d.jamendo.com/download/track/1194043/mp32/,vocal,NULL,male,NULL,veryhigh,reggae,"voice, guitar, bass","vocal, peaceful, fast, drums, gitarre, keayboard"
1088041,Robo And Mobo In The Casino,DavidKBD,"Plastik-VG2, Pixelated Years",https://mp3d.jamendo.com/download/track/1088041/mp32/,instrumental,NULL,neutral,NULL,high,"electronic, metal, rock","synthesizer, electricguitar",happy
446719,Circle Pit,Going Commando,Lonely Avenue,https://mp3d.jamendo.com/download/track/446719/mp32/,vocal,en,male,NULL,NULL,"rock, metal, punk, grunge","bass, drum, voice","vocal, angry"
625911,rasta - je suis comme un chien perdut,Rasta,my méditation - rasta,https://mp3d.jamendo.com/download/track/625911/mp32/,vocal,NULL,male,NULL,veryhigh,reggae,"voice, guitar","vocal, peaceful, fast"
1115373,Утро(Morning),Lemon Tooth,Lemon Tooth,https://mp3d.jamendo.com/download/track/1115373/mp32/,instrumental,NULL,neutral,NULL,medium,"world, soundtrack",guiro,"happy, energetic, other"
1208109,Possession,Massimo Bosco,Mercury,https://mp3d.jamendo.com/download/track/1208109/mp32/,NULL,NULL,NULL,NULL,NULL,"newage, noise, experimental",NULL,"devil, exorcism, satanism"
1047633,Rosace Introduction,Kosmoze,Rosaces,https://mp3d.jamendo.com/download/track/1047633/mp32/,instrumental,NULL,neutral,NULL,medium,"newage, electronic",synthesizer,"happy, energetic"
795842,going on,The Dog Above,going on,https://mp3d.jamendo.com/download/track/795842/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"disco, funk",NULL,"instrumental, fast"
807648,Si triste,Denem,Art Triste,https://mp3d.jamendo.com/download/track/807648/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice,"vocal, fast"
427776,Lembranças de Minha Terra,RENATA PORTO,Feito Pra Nós 2,https://mp3d.jamendo.com/download/track/427776/mp32/,vocal,NULL,female,NULL,NULL,"world, latin, samba","voice, piano","happy, vocal, mpb"
1154860,Relajando el cuerpo y la mente,Jesús Miguel Ruiz,Música y Meditación,https://mp3d.jamendo.com/download/track/1154860/mp32/,instrumental,NULL,neutral,NULL,verylow,"soundtrack, newage","piano, synthesizer, computer","instrumental, slow, relaxing, orquestal, composition, newageinstrumental"
38491,Dúrmite,Xera,Lliendes,https://mp3d.jamendo.com/download/track/38491/mp32/,instrumental,NULL,male,electric,veryhigh,"electronic, newage","synthesizer, violin","acoustic, instrumental, fast, instrumentalpop"
1010486,Improvviso 2,Massimo Bosco,Improvviso,https://mp3d.jamendo.com/download/track/1010486/mp32/,NULL,NULL,NULL,NULL,NULL,"newage, classical",piano,"emotion, love, romantic, pianosolo"
687629,chaos2,ideainahead,lamp,https://mp3d.jamendo.com/download/track/687629/mp32/,vocal,NULL,NULL,NULL,veryhigh,rock,voice,"vocal, fast"
781874,Organx (original mix),Danubio Rodriguez,Comando Rojo,https://mp3d.jamendo.com/download/track/781874/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, house, progressive, techno",NULL,"energetic, electronicmusic"
899001,Chocolate Sun,Blues Byte Project,Psychosis,https://mp3d.jamendo.com/download/track/899001/mp32/,instrumental,NULL,neutral,NULL,verylow,"electronic, newage",guitar,"instrumental, peaceful, slow, guitarmusic, electrorock"
1283527,Tris,Dr.Ug Session,Bibliografia,https://mp3d.jamendo.com/download/track/1283527/mp32/,NULL,NULL,NULL,NULL,NULL,"80s, world, drone","piano, guitar",happy
1130414,Nawa lawé,Txman,King of king,https://mp3d.jamendo.com/download/track/1130414/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"hiphop, blues, rnb",NULL,"instrumental, fast"
288279,Disco Is Back (Bonus Track),Fhernando,Sweet Addiction (Bonus Track Version),https://mp3d.jamendo.com/download/track/288279/mp32/,instrumental,NULL,NULL,electric,medium,"electronic, disco, funk, lounge","woodwind, brass, drum","happy, energetic"
1388899,03 Moments,Ali,Blue Moon,https://mp3d.jamendo.com/download/track/1388899/mp32/,instrumental,NULL,NULL,NULL,NULL,"ambient, alternative, experimental",piano,"moody, lowfi, introspective"
1090535,New World (Spaces Version),EGA,SPACES,https://mp3d.jamendo.com/download/track/1090535/mp32/,instrumental,NULL,neutral,NULL,medium,"newage, chillout, ambient, pop","synthesizer, electricguitar",NULL
